datetime,headline,url,sentiment
2025-08-12 16:07:00,CoreWeave Reports Strong Second Quarter 2025 Results,https://finance.yahoo.com/news/coreweave-reports-strong-second-quarter-200700581.html,Positive
2025-08-13 12:09:00,Can Rigetti's Chiplet Strategy Secure Its Spot in DARPA's Next Phase?,https://finviz.com/news/137158/can-rigettis-chiplet-strategy-secure-its-spot-in-darpas-next-phase,Neutral
2025-08-13 09:30:00,"Supply Chain Security Market Surges to $5.14 Billion by 2030 - Led by IBM (US), Emerson (US), Oracle (US) | MarketsandMarkets",https://finance.yahoo.com/news/supply-chain-security-market-surges-133000116.html,Positive
2025-08-13 07:44:00,"IBM: The Last Time This Happened, the Stock Rallied 35%",https://finviz.com/news/136508/ibm-the-last-time-this-happened-the-stock-rallied-35,Neutral
2025-08-13 07:00:00,OX Security Appoints Ohad Cohen as Chief Revenue Officer to Accelerate Global Growth,https://finance.yahoo.com/news/ox-security-appoints-ohad-cohen-110000910.html,Positive
2025-08-13 06:45:00,This Underrated AI Stock Is Profitable Yet Overlooked by Retail Investors,https://finviz.com/news/136467/this-underrated-ai-stock-is-profitable-yet-overlooked-by-retail-investors,Negative
2025-08-13 00:00:00,Google and IBM believe first workable quantum computer is in sight,https://finance.yahoo.com/news/google-ibm-believe-first-workable-040009466.html,Neutral
2025-08-11 16:51:00,"Stock Market Today: Dow, Nasdaq Fall, Set Aside Trump-China Tariff Move; Tesla Clears Entry But This AI Stock Craters",https://finance.yahoo.com/m/e2020f85-4acd-3b1e-ba61-a0a1e19394be/stock-market-today%3A-dow%2C.html,Neutral
2025-08-11 16:15:00,"Northpointe Bancshares, Inc. Announces Appointment of Three New Board Members",https://finance.yahoo.com/news/northpointe-bancshares-inc-announces-appointment-201500978.html,Neutral
2025-08-11 15:09:00,Stock Market Today: Dow Stays Lower After China Tariff News; ELF Jumps Off The Shelf (Live Coverage),https://finance.yahoo.com/m/e2020f85-4acd-3b1e-ba61-a0a1e19394be/stock-market-today%3A-dow-stays.html,Negative
2025-08-11 13:37:00,"Stock Market Today: Dow Swoons But Nasdaq Shines As Tesla Clears Entry; AMC Stock Surges, But Consider This (Live Coverage)",https://finance.yahoo.com/m/e2020f85-4acd-3b1e-ba61-a0a1e19394be/stock-market-today%3A-dow.html,Positive
2025-08-11 13:03:00,"TRC Appoints Casey Werth as Managing Director, North America Sales for Intelligent Grid Solutions",https://finance.yahoo.com/news/trc-appoints-casey-werth-managing-170300730.html,Neutral
2025-08-11 12:12:00,"Stock Market Today: Dow Dips But Nvidia Gains After Trump-China Deal; Tesla Clears Entry, This AI Stock Pops (Live Coverage)",https://finance.yahoo.com/m/e2020f85-4acd-3b1e-ba61-a0a1e19394be/stock-market-today%3A-dow-dips.html,Positive
2025-08-11 11:14:00,IonQ Stock Surges on Quantum Breakthroughs: More Upside Ahead?,https://finviz.com/news/135374/ionq-stock-surges-on-quantum-breakthroughs-more-upside-ahead,Positive
2025-08-11 11:11:00,Melius Research warns that things can get worse for SaaS players like Adobe,https://finance.yahoo.com/news/melius-research-warns-things-worse-151114488.html,Negative
2025-08-11 10:01:00,"Deep Learning Chipsets Market Surges to USD 25.5 Billion by 2033, Propelled by 18.4% CAGR - Verified Market Reports®",https://finance.yahoo.com/news/deep-learning-chipsets-market-surges-140100754.html,Positive
2025-08-11 09:00:00,EVERISE STRENGTHENS LEADERSHIP TEAM WITH CHIEF REVENUE OFFICER AND CHIEF FINANCIAL OFFICER APPOINTMENTS,https://finance.yahoo.com/news/everise-strengthens-leadership-team-chief-130000347.html,Neutral
2025-08-11 05:45:00,The Smartest Quantum Computing Stocks to Buy Now,https://finviz.com/news/134671/the-smartest-quantum-computing-stocks-to-buy-now,Positive
2025-08-10 23:32:00,Spotting Winners: IBM (NYSE:IBM) And IT Services & Consulting Stocks In Q2,https://finviz.com/news/134612/spotting-winners-ibm-nyse-ibm-and-it-services-consulting-stocks-in-q2,Positive
2025-08-09 06:15:00,3 Dividend-Paying Growth Stocks to Double Up on and Buy in August,https://finviz.com/news/134301/3-dividend-paying-growth-stocks-to-double-up-on-and-buy-in-august,Positive
2025-08-08 15:36:00,Discussing Some of the Season's Hottest Earnings Reports,https://finviz.com/news/134101/discussing-some-of-the-seasons-hottest-earnings-reports,Neutral
2025-08-08 11:22:00,"TinyML Market Analysis Report 2025-2029 | Edge Intelligence and IoT Fueling Rapid Growth, Evolving Sensor Fusion and Vision Applications to Propel Demand",https://finance.yahoo.com/news/tinyml-market-analysis-report-2025-152200302.html,Positive
2025-08-08 10:15:00,Sports Analytics Market worth $4.75 billion by 2030 | MarketsandMarkets,https://finance.yahoo.com/news/sports-analytics-market-worth-4-141500027.html,Neutral
2025-08-08 10:00:00,"The Rise of Digital Transformation Market: A $3,289.4 billion Industry Dominated by Tech Giants - Microsoft (US), IBM (US), and AWS (US)| MarketsandMarkets",https://finance.yahoo.com/news/rise-digital-transformation-market-3-140000077.html,Neutral
2025-08-08 09:00:00,Investors Heavily Search International Business Machines Corporation (IBM): Here is What You Need to Know,https://finviz.com/news/133611/investors-heavily-search-international-business-machines-corporation-ibm-here-is-what-you-need-to-know,Neutral
2025-08-08 08:43:00,Here's another chart showing just how concentrated the S&P 500 has become,https://www.marketwatch.com/livecoverage/stock-market-today-dow-s-p-500-and-nasdaq-set-for-modest-rise-as-gold-surges/card/here-s-another-chart-showing-just-how-concentrated-the-s-p-500-has-become-rQKN6fwyaQxHFxxCY1EG?mod=mw_FV,Neutral
2025-08-08 03:46:00,"Stock Market Today: Dow, S&P 500 and Nasdaq open higher as gold prices jump",https://www.marketwatch.com/livecoverage/stock-market-today-dow-s-p-500-and-nasdaq-set-for-modest-rise-as-gold-surges?mod=mw_FV,Positive
2025-08-08 03:39:00,What Are Wall Street Analysts' Target Price for International Business Machines Stock?,https://finance.yahoo.com/m/62470fd0-5550-38d0-b14c-2939a59cceaf/what-are-wall-street.html,Neutral
2025-08-07 10:15:00,Law Enforcement Software Market worth $32.96 billion by 2030 | MarketsandMarkets,https://finance.yahoo.com/news/law-enforcement-software-market-worth-141500394.html,Neutral
2025-08-07 08:00:00,King County's Facilities Management Division (FMD) Upgrades to Maximo Application Suite (MAS) 9.01 with Interloc Solutions,https://finance.yahoo.com/news/king-countys-facilities-management-division-120000397.html,Neutral
2025-08-06 13:00:00,"Epiq AI Labs Announces New Corporate, Law Firm, and Academic Members",https://finance.yahoo.com/news/epiq-ai-labs-announces-corporate-170000292.html,Neutral
2025-08-06 12:49:00,"AI Training Dataset Market Trends and Industry Forecast 2025-2034 - TELUS International, IBM, and AWS Lead the $3.2 Billion Market, Projected to Reach $16.3 Billion by 2034",https://finance.yahoo.com/news/ai-training-dataset-market-trends-164900318.html,Neutral
2025-08-06 10:01:00,AI Platform Market $94.30 billion by 2030 | MarketsandMarkets,https://finance.yahoo.com/news/ai-platform-market-94-30-140100167.html,Neutral
2025-08-06 09:59:00,"CDW's Q2 Earnings Top, Revenues Up Y/Y on Strong Core & Global Demand",https://finviz.com/news/130163/cdws-q2-earnings-top-revenues-up-yy-on-strong-core-global-demand,Positive
2025-08-06 09:52:00,Analyst Report: GlobalFoundries Inc.,https://finance.yahoo.com/m/1ada82be-91c6-31ec-81c2-e7e816bba94d/analyst-report%3A.html,Neutral
2025-08-06 09:00:00,"Digital Wave Technology Expands Executive Team With Michael Henne, Chief Financial Officer and José Luis Sánchez Castro, Managing Director LATAM",https://finance.yahoo.com/news/digital-wave-technology-expands-executive-130000218.html,Neutral
2025-08-06 08:09:00,"CRUS Q1 Earnings & Sales Top, Rise Y/Y on Diversified Market Tailwinds",https://finviz.com/news/129807/crus-q1-earnings-sales-top-rise-yy-on-diversified-market-tailwinds,Positive
2025-08-05 19:01:00,Analyst Report: GlobalFoundries Inc.,https://finance.yahoo.com/m/6dd91610-c006-38f0-92dc-e6e8c6b62060/analyst-report%3A.html,Neutral
2025-08-05 14:00:00,Infoblox Appoints Joshua Husk as Chief Revenue Officer to Accelerate Global Growth,https://finance.yahoo.com/news/infoblox-appoints-joshua-husk-chief-180000590.html,Positive
