datetime,headline,url,sentiment
Aug-13-25 Today 09:20AM,Bank of America's NII Momentum Builds: Can it Maintain the Pace?,https://finviz.com/news/139252/bank-of-americas-nii-momentum-builds-can-it-maintain-the-pace,Positive
2025-08-12 16:48:00,"Fed May Have 'Green Light' to Cut Rates, JPMorgan's Barry Says",https://finance.yahoo.com/video/fed-may-green-light-cut-204829326.html,Neutral
2025-08-12 16:20:00,JPMorganChase to Present at the Barclays Global Financial Services Conference,https://www.businesswire.com/news/home/20250812216946/en/,Neutral
2025-08-12 16:09:00,Big Tech is driving the stock market to new records,https://finance.yahoo.com/news/big-tech-is-driving-the-stock-market-to-new-records-200917939.html,Positive
2025-08-12 10:46:00,Will Goldman's Strong Liquidity Aid Its Capital Distribution Strategy?,https://finviz.com/news/137008/will-goldmans-strong-liquidity-aid-its-capital-distribution-strategy,Positive
2025-08-12 10:39:00,Goldman Shares Gain 26.8% YTD: Should you Hold the Stock for Now?,https://finviz.com/news/137000/goldman-shares-gain-268-ytd-should-you-hold-the-stock-for-now,Positive
2025-08-12 10:00:00,J.P. Morgan Self-Directed Investing named Best Online Brokerage by REAL SIMPLE,https://www.businesswire.com/news/home/20250812033062/en/,Positive
2025-08-12 09:00:00,JPMorgan Chase & Co. (JPM) is Attracting Investor Attention: Here is What You Should Know,https://finviz.com/news/136785/jpmorgan-chase-co-jpm-is-attracting-investor-attention-here-is-what-you-should-know,Neutral
2025-08-12 08:55:00,JPM or MS: Which Investment Banking Powerhouse is the Better Buy Now?,https://finviz.com/news/136752/jpm-or-ms-which-investment-banking-powerhouse-is-the-better-buy-now,Positive
2025-08-12 07:58:00,Gold Futures Slip as Market Positions for Key U.S. Economic Data,https://finance.yahoo.com/m/07855a6f-3e2e-339c-9f43-b6c638fe4533/gold-futures-slip-as-market.html,Neutral
2025-08-12 07:23:00,These Are the Largest Financial Stocks by Market Cap. Here Are the 3 I'd Buy Today.,https://finviz.com/news/136507/these-are-the-largest-financial-stocks-by-market-cap-here-are-the-3-id-buy-today,Neutral
2025-08-12 05:14:00,JPM's Peters Sees Equities 7%-8% Higher Over Next 12 Months,https://finance.yahoo.com/video/jpms-peters-sees-equities-7-091407401.html,Positive
2025-08-12 04:40:00,Base Metal Prices Rise on Weaker U.S. Dollar,https://finance.yahoo.com/m/07855a6f-3e2e-339c-9f43-b6c638fe4533/base-metal-prices-rise-on.html,Positive
2025-08-11 16:30:00,"Dear CoreWeave Stock Fans, Mark Your Calendars for August 14",https://finance.yahoo.com/m/b2fe231e-c38f-3513-94ae-78ad1d6f97b9/dear-coreweave-stock-fans%2C.html,Neutral
2025-08-11 14:48:00,The retail trade earnings setup. JPMorgan's Chris Horvers breaks it down,https://www.youtube.com/watch?v=Tut4B94UaUA,Neutral
2025-08-11 11:07:00,"The Zacks Analyst Blog Highlights JPMorgan Chase, Chevron, Shopify and Crawford United",https://finviz.com/news/135370/the-zacks-analyst-blog-highlights-jpmorgan-chase-chevron-shopify-and-crawford-united,Neutral
2025-08-11 09:26:00,BitMine's ETH Holdings Near $5B After Latest Purchase; BMNR Tops Big Names in Trading Volume,https://finance.yahoo.com/m/74fe9722-312a-3366-9007-98bcbcef9191/bitmine%27s-eth-holdings-near.html,Positive
2025-08-11 07:46:00,"JPMorgan Chase (JPM) in Advanced Talks to Take Over Apple's Credit Card Program from Goldman Sachs, WSJ Reports",https://finviz.com/news/134803/jpmorgan-chase-jpm-in-advanced-talks-to-take-over-apples-credit-card-program-from-goldman-sachs-wsj-reports,Neutral
2025-08-11 05:30:00,Stagflation Playbook for S&P 500 Gets Fresh Look Before CPI Data,https://finance.yahoo.com/news/stagflation-playbook-p-500-gets-093000984.html,Neutral
2025-08-11 03:36:00,"US Consumers to Bear Brunt of Tariff Hit, Goldman Economists Say",https://finance.yahoo.com/news/us-consumers-bear-brunt-tariff-073627510.html,Negative
2025-08-10 16:36:00,This unprecedented shift in unemployment suggests AI could strand white-collar knowledge workers in a jobless recovery after the next recession,https://finance.yahoo.com/news/unprecedented-shift-unemployment-suggests-ai-203654500.html,Positive
2025-08-10 11:31:00,"Work-Life Balance Is Out, Hardcore Culture Is In: How Experts Suggest You Adjust To The New Era Of Work",https://finance.yahoo.com/news/life-balance-hardcore-culture-experts-153118365.html,Neutral
2025-08-10 08:31:00,Jamie Dimon Now Says He's A 'Believer in Stablecoin'And JPMorgan Chase's New Partnership Could Change Everything,https://finance.yahoo.com/news/jamie-dimon-now-says-hes-123103096.html,Neutral
2025-08-10 08:30:00,Carry Traders Ramp Up Bets in Emerging Markets as Fed Cuts Loom,https://finance.yahoo.com/news/carry-traders-ramp-bets-emerging-123000212.html,Positive
2025-08-09 13:43:00,Everythings Expensive. Theres Nowhere to Hide: Credit Weekly,https://finance.yahoo.com/news/everything-expensive-nowhere-hide-credit-174322190.html,Neutral
2025-08-09 09:30:00,A Global Market Based on Gold Bars Shudders on Tariff Threat,https://finance.yahoo.com/news/global-market-based-gold-bars-133000889.html,Neutral
2025-08-08 16:38:00,"Top Stock Reports for JPMorgan Chase, Chevron & Shopify",https://finviz.com/news/134183/top-stock-reports-for-jpmorgan-chase-chevron-shopify,Neutral
2025-08-08 14:18:00,"Gold Hit By Surprise US Tariffs, Unleashing New Turmoil",https://finance.yahoo.com/news/us-adds-surprise-gold-bar-045737320.html,Negative
2025-08-08 13:28:00,Trump says Fannie and Freddie will go public by end of year and raise $30 billion: Report,https://finance.yahoo.com/news/trump-says-fannie-and-freddie-will-go-public-by-end-of-year-and-raise-30-billion-report-172847953.html,Neutral
2025-08-08 13:28:00,Trump administration says Fannie and Freddie will go public by end of year and raise $30 billion,https://finance.yahoo.com/news/trump-administration-says-fannie-and-freddie-will-go-public-by-end-of-year-and-raise-30-billion-172847162.html,Neutral
