datetime,headline,url
Aug-14-25 Today 10:00AM,Trump Trade: Trump considering 11 candidates for Fed Chair,https://finance.yahoo.com/news/trump-trade-trump-considering-11-140047622.html
2025-08-14 01:00:00,Trump's Emerging Market Behavior Is Unsettling Investors. How It Could Hit Markets.,https://www.barrons.com/articles/trump-politics-emerging-market-fe78f765?mod=bar_FV
2025-08-13 13:55:00,Goldman Sachs chief U.S. economist on Trump attack on tariff report,https://www.youtube.com/shorts/9ecZ_q-MT1k
2025-08-13 11:55:00,Goldman Sachs' David Mericle on criticism from President Trump: We stand by results of the study,https://www.youtube.com/watch?v=7Tl7q5bFb2k
2025-08-13 11:29:00,"Goldman economist, uncowed by Trump attack, plans to 'keep doing' as before",https://finance.yahoo.com/news/goldman-economist-uncowed-trump-attack-152906524.html
2025-08-13 07:46:00,Goldman Sachs Stock: Is Wall Street Bullish or Bearish?,https://finance.yahoo.com/m/86794083-8aa0-3d90-804c-cd74c24b4206/goldman-sachs-stock%3A-is-wall.html
2025-08-13 06:30:00,Is There Life After AI for Big Software?,https://finance.yahoo.com/m/a422c2c9-6898-3b6f-8940-d685d31d5733/is-there-life-after-ai-for.html
2025-08-13 05:30:00,Investors Playing More Defense Even as Stocks Climb to New Highs,https://finance.yahoo.com/news/investors-playing-more-defense-even-093000365.html
2025-08-12 16:52:00,"Leaning towards a September rate cut despite weak job market, says Goldman's Robert Kaplan",https://www.youtube.com/watch?v=EA3WJI10KXg
2025-08-12 16:01:00,Trump Vs. DJ D-Sol: President Tells Goldman Sachs CEO David Solomon To 'Focus On Being A DJ' Instead Of Finance,https://finance.yahoo.com/news/trump-vs-dj-d-sol-200146022.html
2025-08-12 15:39:00,Trump's DJing taunt at Goldman CEO signals that tariff fight is getting personal,https://www.marketwatch.com/story/trumps-djing-taunt-at-goldman-ceo-signals-that-tariff-fight-is-getting-personal-59d52f5c?mod=mw_FV
2025-08-12 15:13:00,Tariffs bring in record $27.7 billion in July as Trump calls haul 'incredible for our country',https://finance.yahoo.com/news/tariffs-bring-in-record-277-billion-in-july-as-trump-calls-haul-incredible-for-our-country-191312624.html
2025-08-12 14:14:00,Another Big-Time Executive Is Hearing It From Trump. This Time It's Goldman's CEO.,https://finance.yahoo.com/m/96ac587d-7ad0-3ce9-906b-0d222a58e0da/another-big-time-executive-is.html
