datetime,headline,url
Aug-13-25 Today 08:11PM,Tesla To Open Austin Robotaxi Service In September,https://finance.yahoo.com/news/tesla-open-austin-robotaxi-september-001104802.html
2025-08-13 17:31:00,"Tesla, Inc. (TSLA) Lawsuit - Investors Urged to Contact Levi & Korsinsky Before October 3, 2025",https://www.newsfilecorp.com/release/262270/Tesla-Inc.-TSLA-Lawsuit-Investors-Urged-to-Contact-Levi-Korsinsky-Before-October-3-2025
2025-08-13 16:31:00,High Earners Share The Five Hottest Industries For Future WealthAnd They're Not What You Think,https://finance.yahoo.com/news/high-earners-share-five-hottest-203108871.html
2025-08-13 16:21:00,Tesla Stock Rises for 5th Straight Day as Elon Musk Threatens Legal Action Against Apple,https://finance.yahoo.com/m/292ddc96-1980-3eb2-9c65-0cc8fd3df385/tesla-stock-rises-for-5th.html
2025-08-13 16:09:00,Big Tech is driving the stock market to new records,https://finance.yahoo.com/news/big-tech-is-driving-the-stock-market-to-new-records-200917939.html
2025-08-13 16:01:00,Tesla Stock Clears Early Entry As Elon Musk Makes These Business Comments,https://finance.yahoo.com/m/399826ed-86df-3f78-9ca4-0e68f8fa7ae5/tesla-stock-clears-early.html
2025-08-13 15:47:00,Veteran analyst says Tesla Stock's breakout rides on one key level,https://finance.yahoo.com/m/188e430b-f7d1-3bb8-a747-328bbc76628f/veteran-analyst-says-tesla.html
2025-08-13 15:40:00,Sam Altman is planning a brain implant startup to rival Elon Musk's Neuralink,https://qz.com/sam-altman-planning-brain-implant-startup-rival-elon-musk-neuralink
2025-08-13 14:34:00,"Apple, Tesla Investor Reacts to Musk's App Store Claims",https://finance.yahoo.com/video/apple-tesla-investor-reacts-musks-183432832.html
2025-08-13 13:51:00,Squawk Pod: Circle's CEO & Elon Musk's threat to Apple - 08/12/25  Audio Only,https://www.youtube.com/watch?v=mkhu96MdAYU
2025-08-13 13:17:00,"Evergrande's Debt Bomb Swells to $45 Billion -- Liquidators Warn of Long, Painful Recovery",https://finance.yahoo.com/news/evergrandes-debt-bomb-swells-45-171747316.html
2025-08-13 12:56:00,Elon Musk threatens Apple with legal action over claim of app store favorability toward OpenAI,https://www.youtube.com/watch?v=K0lMIFY4p_Y
2025-08-13 12:39:00,Rebecca Tinucci named CEO of Uber Freight,https://finance.yahoo.com/news/rebecca-tinucci-named-ceo-uber-163906747.html
2025-08-13 12:30:00,Mag 7 & AI: Playing for 'big gains' can also mean 'big losses',https://finance.yahoo.com/video/mag-7-ai-playing-big-163000721.html
2025-08-13 11:40:00,Commentary: Trump is reviving crony capitalism,https://finance.yahoo.com/news/commentary-trump-is-reviving-crony-capitalism-194752762.html
2025-08-13 11:30:00,Mine Closure in China Sparks Lithium ETFs Rally,https://finviz.com/news/137092/mine-closure-in-china-sparks-lithium-etfs-rally
2025-08-13 11:26:00,Stock Market Today: Dow Jones Jumps 400 Points After Inflation Numbers; Recent IPO Name Soars After First Earnings (Live Coverage),https://finance.yahoo.com/m/93e773ba-51a6-34e3-b6dc-82f3467148a1/stock-market-today%3A-dow-jones.html
2025-08-13 11:24:00,Tesla Stock Is Wobbling as Elon Musk Threatens Legal Action Against Apple,https://finance.yahoo.com/m/292ddc96-1980-3eb2-9c65-0cc8fd3df385/tesla-stock-is-wobbling-as.html
2025-08-13 11:09:00,Is Ford Stock Worth Buying Now on its EV Strategy Shift?,https://finviz.com/news/137048/is-ford-stock-worth-buying-now-on-its-ev-strategy-shift
2025-08-13 11:00:00,Uber Freight CEO Lior Ron leaves to join self-driving startup Waabi as COO,https://finance.yahoo.com/news/uber-freight-ceo-lior-ron-150000242.html
2025-08-13 11:00:00,Uber Freight Appoints Rebecca Tinucci as Chief Executive Officer,https://finance.yahoo.com/news/uber-freight-appoints-rebecca-tinucci-150000153.html
2025-08-13 11:00:00,Ford Is Leaning Into Cheap EVs. What Wall Street Is Saying.,https://www.barrons.com/articles/ford-cheap-evs-tesla-2a01cb2d?mod=bar_FV
2025-08-13 10:45:00,"AST Space, Celanese, Elon Musk threatens Apple: Trending Tickers",https://finance.yahoo.com/video/ast-space-celanese-elon-musk-144525878.html
2025-08-13 10:30:00,BC-Most Active Stocks,https://finance.yahoo.com/news/bc-most-active-stocks-143020873.html
2025-08-13 10:15:00,"Tesla, industry price cuts boost EV sales in July ahead of tax credit expiration",https://finance.yahoo.com/news/tesla-industry-price-cuts-boost-ev-sales-in-july-ahead-of-tax-credit-expiration-141511981.html
2025-08-13 10:13:00,Tesla is Much Better Than Google. By Far: Elon Musk Says Theyre The Best in the World at Real-World AI,https://finance.yahoo.com/m/3b8b586a-61cb-355d-b7b0-3c0a3dc6d7ac/%E2%80%98tesla-is-much-better-than.html
2025-08-13 09:14:00,Why Elon Musk is threatening to sue Apple over Grok's App Store ranking,https://finance.yahoo.com/news/why-elon-musk-is-threatening-to-sue-apple-over-groks-app-store-ranking-131400332.html
2025-08-13 08:51:00,"There are some really valid issues that Elon Musk raises with Apple, says Michal Lev-Ram",https://www.youtube.com/watch?v=pfz5BLjgBJU
2025-08-13 08:51:00,"Elon Musk threatens to sue Apple, alleging antitrust violations in app store rankings",https://www.youtube.com/watch?v=LjxkyB9t2_M
2025-08-13 08:32:00,CoreWeave Stock Soars as JPMorgan Hikes Target Ahead of Earnings,https://finance.yahoo.com/news/coreweave-stock-soars-jpmorgan-hikes-123248144.html
2025-08-13 08:14:00,"Tilray, Tesla, Coreweave: Trending Stocks",https://finance.yahoo.com/video/tilray-tesla-coreweave-trending-stocks-121425717.html
2025-08-13 08:03:00,Stock Market Today: Dow Jones Futures Waver Ahead Of CPI Inflation Data; Tesla Extends Gains (Live Coverage),https://www.investors.com/market-trend/stock-market-today/dow-jones-sp500-nasdaq-cpi-inflation-data-tesla-tsla-stock?mod=IBD_FV
2025-08-13 07:21:00,Tesla Stock Is Rising as Elon Musk Threatens Legal Action Against Apple,https://www.barrons.com/articles/tesla-stock-elon-musk-apple-b1a99ce3?mod=bar_FV
2025-08-13 06:46:00,"Elon Musk Reacts To Rivian, Lucid Accruing Cash Burn Of $88 Billion As Tesla Remains Only Free Cash Flow Generating Company: 'Harder Than It Looks'",https://finance.yahoo.com/news/elon-musk-reacts-rivian-lucid-104605972.html
2025-08-13 06:41:00,Musk Threatens to Sue Apple for 'Unequivocal Antitrust Violation',https://finance.yahoo.com/m/7df9e6bc-cce8-3627-b81f-544d3f56a6b6/musk-threatens-to-sue-apple.html
2025-08-13 06:20:00,GM revives driverless car development for personal use AVs  report,https://finance.yahoo.com/m/bef3d536-29cf-3852-958b-7b525cad4739/gm-revives-driverless-car.html
2025-08-13 05:56:00,Norways $1.9 Trillion Fund Has Best Quarter Since 2023,https://finance.yahoo.com/news/norway-1-9-trillion-fund-065008126.html
2025-08-13 03:22:00,Better EV Stock: Ford vs. Tesla,https://finviz.com/news/135970/better-ev-stock-ford-vs-tesla
2025-08-13 01:16:00,Musk says he plans to sue Apple for not featuring X or Grok among its top apps,https://finance.yahoo.com/m/3a5afd39-dbdc-3fbf-8679-932e5894a286/musk-says-he-plans-to-sue.html
2025-08-13 01:02:00,China Urges Firms Not to Use Nvidia H20 Chips in New Guidance,https://finance.yahoo.com/news/china-urges-firms-not-nvidia-050254930.html
2025-08-13 00:30:00,TDK backs Ultraviolette with $21M to take India-made electric motorcycles global,https://finance.yahoo.com/news/tdk-backs-ultraviolette-21m-india-043000206.html
2025-08-11 22:53:00,Taiwanese suppliers face uncertain returns as US EV startups falter,https://www.digitimes.com/news/a20250808PD222/earnings-vehicle-rivian-tesla-production.html
2025-08-11 21:20:00,Musk says xAI to take legal action against Apple over App Store rankings,https://finance.yahoo.com/news/musk-accuses-apple-antitrust-violation-012050817.html
2025-08-11 20:15:00,This Might Be the Most Controversial Tesla Take Yet,https://finviz.com/news/135918/this-might-be-the-most-controversial-tesla-take-yet
2025-08-11 19:34:00,Tesla stock price surges as popular analyst revamps target,https://finance.yahoo.com/m/5dfefcc0-e763-3894-b6f7-ce18970815f1/tesla-stock-price-surges-as.html
2025-08-11 19:34:00,Tesla shares jump as popular analyst revamps target,https://finance.yahoo.com/m/5dfefcc0-e763-3894-b6f7-ce18970815f1/tesla-shares-jump-as-popular.html
2025-08-11 19:09:00,Samsung's potential US$50 billion US chip expansion puts pressure on TSMC,https://www.digitimes.com/news/a20250811VL206/samsung-tsmc-expansion-2nm-production.html
2025-08-11 19:07:00,Tesla's rumored Dojo retreat could supercharge Taiwan's Nvidia supply chain,https://www.digitimes.com/news/a20250811PD238/tesla-development-wistron-ai-server-xai.html
2025-08-11 17:38:00,"UFC Parent TKO Punch Higher, Leads S&P 500; Intel Extends Gains Late On Trump Reversal",https://finance.yahoo.com/m/eb723ea0-7769-3e07-bfcc-b746d0163a02/ufc-parent-tko-punch-higher%2C.html
2025-08-11 17:15:00,"Dow Jones Futures: Tesla Hits New Buy Point; CoreWeave Earnings, CPI Inflation Data Next",https://www.investors.com/market-trend/stock-market-today/dow-jones-sp500-nasdaq-tesla-tsla-stock-cpi-inflation?mod=IBD_FV
2025-08-11 17:03:00,Tesla Wins Texas Robotaxi License,https://finance.yahoo.com/news/tesla-wins-texas-robotaxi-license-210353538.html
2025-08-11 17:01:00,Auto & Transport Roundup: Market Talk,https://finance.yahoo.com/m/08b46da3-3e61-3d75-8787-5da5596e0fa5/auto-%26-transport-roundup%3A.html
