datetime,headline,url,sentiment
Aug-15-25 Today 11:02AM,Greene: Walmart is brilliant at strategizing for long-term growth,https://www.youtube.com/watch?v=tFB-e2gClw4,Neutral
2025-08-15 09:45:00,Why This 1 Growth Stock Could Be a Great Addition to Your Portfolio,https://finviz.com/news/141954/why-this-1-growth-stock-could-be-a-great-addition-to-your-portfolio,Positive
2025-08-15 09:40:00,Walmart Adds Vietnam to Cross-Border Ocean Freight Network,https://finance.yahoo.com/m/8ae85dc7-4ac2-3ba6-b1dc-81090f7eb8fd/walmart-adds-vietnam-to.html,Neutral
2025-08-15 09:10:00,Sprouts Farmers' E-Commerce Sales Jump 27%: Can It Keep Climbing?,https://finviz.com/news/141879/sprouts-farmers-e-commerce-sales-jump-27-can-it-keep-climbing,Positive
2025-08-15 08:46:00,"Automobiles, promotions bolster rise in US retail sales in July",https://finance.yahoo.com/news/us-retail-sales-increase-solidly-124622206.html,Positive
2025-08-15 08:30:00,Here's How Much a $1000 Investment in Walmart Made 10 Years Ago Would Be Worth Today,https://finviz.com/news/141817/heres-how-much-a-1000-investment-in-walmart-made-10-years-ago-would-be-worth-today,Neutral
2025-08-15 08:06:00,Earnings Spotlight On Walmart Stock As E-Commerce Sales Boom; Viking Cruises Higher Ahead Of Results,https://www.investors.com/research/earnings-preview/walmart-stock-retail-earnings-tjx-home-depot-lowes-target?mod=IBD_FV,Positive
2025-08-15 07:31:00,"Target falling behind peers, BofA cuts to Sell",https://finance.yahoo.com/news/target-falling-behind-peers-bofa-113146531.html,Negative
2025-08-15 06:45:00,The All-New Cheddar Bacon Cheese Slider Highlights a New Variety Pack Available in Walmart Stores Nationwide,https://finance.yahoo.com/news/cheddar-bacon-cheese-slider-highlights-104500603.html,Neutral
2025-08-14 18:24:00,Market Indexes Fight Back to Flat for the Day,https://finviz.com/news/141439/market-indexes-fight-back-to-flat-for-the-day,Neutral
2025-08-14 16:59:00,Grocery News Has Amazon Stock Delivering Gains. Does It Have a 'New Narrative' Now?,https://finance.yahoo.com/m/10c51679-4a6e-3855-b496-4ca5fa75257e/grocery-news-has-amazon-stock.html,Positive
2025-08-14 16:55:00,"Amazon, IBD Stock Of The Day, Delivers Early Entry As Grocery Move Hits Rivals",https://finance.yahoo.com/m/dfd48fce-a5b9-3445-858a-ff940e49a7a5/amazon%2C-ibd-stock-of-the-day%2C.html,Neutral
2025-08-14 13:27:00,Mark Your Calendar: 5 Must-Watch Earnings Reports Next Week,https://finance.yahoo.com/m/cd887bfe-8eba-3d08-91ee-52a877220b48/mark-your-calendar%3A-5.html,Neutral
2025-08-14 13:24:00,"Walmart, once ordered to eat the tariffs, is giving employees a year-round 10% discount to help them eat",https://finance.yahoo.com/news/walmart-once-ordered-eat-tariffs-172405235.html,Neutral
2025-08-14 12:35:00,"Amazon has dreamed of cracking Walmarts lock on groceries for decades, with limited success. A massive same-day shopping expansion could change that",https://finance.yahoo.com/news/amazon-dreamed-cracking-walmart-lock-163519753.html,Negative
2025-08-14 11:52:00,Taylor Swift's economic pull makes orange the new green for big brands,https://finance.yahoo.com/news/taylor-swifts-economic-pull-makes-155240911.html,Positive
2025-08-14 11:49:00,Cisco remains under pressure as it hops on the AI train: Opening Bid top takeaway,https://finance.yahoo.com/news/cisco-remains-under-pressure-as-it-hops-on-the-ai-train-opening-bid-top-takeaway-154948242.html,Negative
2025-08-14 11:44:00,Ikeas incoming CEO started his career as a store managerhe recalls working at 5 a.m. in the loading area and eating hotdogs with the founder,https://finance.yahoo.com/news/ikea-incoming-ceo-started-career-154411702.html,Neutral
2025-08-14 11:42:00,Why AI Robotics Stock Symbotic Surged 38.9% in July,https://finviz.com/news/140930/why-ai-robotics-stock-symbotic-surged-389-in-july,Positive
2025-08-14 11:05:00,Trade Desk shares drop on report of Walmart advertising deal change,https://finance.yahoo.com/news/trade-desk-shares-drop-report-150538782.html,Neutral
2025-08-14 11:01:00,KEYS Set to Report Q3 Results: Will Revenue Growth Boost Earnings?,https://finviz.com/news/140928/keys-set-to-report-q3-results-will-revenue-growth-boost-earnings,Positive
2025-08-14 10:58:00,Amazon could seize market share and drive down fees with its latest grocery bet,https://finance.yahoo.com/news/amazon-could-seize-market-share-and-drive-down-fees-with-its-latest-grocery-bet-145855380.html,Positive
2025-08-14 10:26:00,"The TopBrand 2025 ""Top 500 Global Brands list"" has been released, with Microsoft ranking first.",https://finance.yahoo.com/news/topbrand-2025-top-500-global-142600043.html,Neutral
2025-08-14 10:00:00,"Instacart, grocers fall after Amazon expands same-day delivery",https://finance.yahoo.com/news/instacart-grocers-fall-amazon-expands-140034824.html,Neutral
2025-08-14 10:00:00,Walmart (WMT) Reports Next Week: Wall Street Expects Earnings Growth,https://finviz.com/news/140884/walmart-wmt-reports-next-week-wall-street-expects-earnings-growth,Neutral
2025-08-14 09:50:00,Here's Why Walmart (WMT) is a Strong Momentum Stock,https://finviz.com/news/140858/heres-why-walmart-wmt-is-a-strong-momentum-stock,Positive
2025-08-14 09:34:00,Klarna Posts Revenue Growth as U.S. Momentum Continues,https://finance.yahoo.com/m/8f0c0b93-e301-3e10-9477-27b97e597b3a/klarna-posts-revenue-growth.html,Positive
2025-08-14 09:30:00,Is Walmart (WMT) a Buy as Wall Street Analysts Look Optimistic?,https://finviz.com/news/140794/is-walmart-wmt-a-buy-as-wall-street-analysts-look-optimistic,Positive
2025-08-14 09:30:00,New to Investing? This 1 Retail and Wholesale Stock Could Be the Perfect Starting Point,https://finviz.com/news/140801/new-to-investing-this-1-retail-and-wholesale-stock-could-be-the-perfect-starting-point,Neutral
2025-08-14 08:30:00,CVS Advances Digital Efforts to Simplify Healthcare Experience,https://finviz.com/news/140674/cvs-advances-digital-efforts-to-simplify-healthcare-experience,Positive
2025-08-14 07:00:00,"Walmart To Host Second Quarter Earnings Conference Call August 21, 2025",https://www.businesswire.com/news/home/20250814502111/en/,Neutral
2025-08-14 05:30:00,Amazon Cuts in Line at Online Grocery Checkout,https://finance.yahoo.com/m/eeedbba7-43c6-30e0-87ed-2b094bc28daa/amazon-cuts-in-line-at-online.html,Neutral
2025-08-14 03:43:00,Heard on the Street Wednesday Recap: Anxiety in the Grocery Aisle,https://finance.yahoo.com/m/a587a72d-0826-3746-993a-cf1fb24a72f5/heard-on-the-street-wednesday.html,Negative
2025-08-14 01:00:00,Trump's Emerging Market Behavior Is Unsettling Investors. How It Could Hit Markets.,https://www.barrons.com/articles/trump-politics-emerging-market-fe78f765?mod=bar_FV,Negative
2025-08-13 17:45:00,Walmart (WMT) Stock Sinks As Market Gains: Here's Why,https://finviz.com/news/140016/walmart-wmt-stock-sinks-as-market-gains-heres-why,Negative
2025-08-13 17:35:00,Podcast: Hopes for Interest-Rate Cut Lead to Modest Stock Gains,https://finance.yahoo.com/m/717ad51b-31a8-322d-a114-fa42c1de8042/podcast%3A-hopes-for.html,Positive
2025-08-13 17:21:00,Amazon Expands Same-Day Grocery Delivery. Walmart and Instacart Should Be Worried.,https://finance.yahoo.com/m/48dd0757-98a4-312e-a1f6-c3886a3d70a7/amazon-expands-same-day.html,Negative
2025-08-13 17:17:00,Heard on the Street Recap: Anxiety in the Grocery Space,https://finance.yahoo.com/m/122d6305-c411-3371-aee6-2893850ab630/heard-on-the-street-recap%3A.html,Negative
2025-08-13 16:56:00,The Heartland Whole Health Institute: A Building for Well-Being,https://finance.yahoo.com/m/f57ab75e-a069-37ca-98fd-320b810a071a/the-heartland-whole-health.html,Neutral
2025-08-13 16:55:00,Walmart extends employee discount to include nearly all grocery products,https://chainstoreage.com/walmart-extends-employee-discount-include-nearly-all-grocery-products,Neutral
2025-08-13 16:38:00,"The Week Ahead: Retail Earnings, Fed Minutes",https://finviz.com/news/139898/the-week-ahead-retail-earnings-fed-minutes,Neutral
2025-08-13 16:20:00,Report: Walmart extends employee discount to include nearly all grocery products,https://chainstoreage.com/report-walmart-extends-employee-discount-include-nearly-all-grocery-products,Neutral
2025-08-13 15:06:00,"Amazon Launches Same-Day Fresh Grocery Delivery in 1,000 U.S. Cities",https://finance.yahoo.com/m/0af39bdf-91ba-3b03-a229-c7b45b70a13b/amazon-launches-same-day.html,Neutral
2025-08-13 14:43:00,Amazon's Latest Prime Grocery Move Is a Big 'Shot' at the Competition,https://finance.yahoo.com/m/4026243c-abd4-3352-a8e3-c9271483d6cb/amazon%27s-latest-prime-grocery.html,Neutral
2025-08-13 14:32:00,"Amazon Stock Gains On Big Expansion Of Perishable Delivery. Instacart, Grocery Stocks Fall.",https://finance.yahoo.com/m/9e3add25-1303-39fc-b499-bea05eb50b06/amazon-stock-gains-on-big.html,Positive
2025-08-13 14:11:00,"US container imports may have peaked in July, chief of busiest seaport says",https://finance.yahoo.com/news/us-container-imports-may-peaked-181113865.html,Neutral
2025-08-13 14:03:00,"Trump warns of 'Great Depression' if court rules against tariffs, 'no way' US can recover. Keep your cash safe",https://finance.yahoo.com/news/trump-warns-great-depression-court-180300418.html,Positive
2025-08-13 13:37:00,Why Amazon's 'major' grocery expansion is bad news for delivery apps and retailers,https://www.marketwatch.com/story/why-amazons-major-grocery-expansion-is-bad-news-for-delivery-apps-and-retailers-e3d9076a?mod=mw_FV,Negative
2025-08-13 13:34:00,Amazon to Double Same-Day Grocery Delivery by Years End,https://finance.yahoo.com/m/0af39bdf-91ba-3b03-a229-c7b45b70a13b/amazon-to-double-same-day.html,Positive
2025-08-13 13:30:00,"Amazon boosts same-day delivery to take on Instacart, Walmart",https://finance.yahoo.com/video/amazon-boosts-same-day-delivery-173028449.html,Positive
2025-08-13 13:09:00,Why Piper is bullish on home improvement stocks for the rest of 2025,https://finance.yahoo.com/news/why-piper-bullish-home-improvement-170933326.html,Positive
2025-08-13 12:38:00,"Amazon to Offer Same-Day Groceries Delivery in 2,300 Cities",https://finance.yahoo.com/news/amazon-offer-same-day-groceries-163825679.html,Neutral
2025-08-13 12:29:00,Walmart's New Employee Perk Takes a Bite Out of Workers' Grocery Bills,https://www.wsj.com/business/retail/walmart-grocery-discount-employees-2d3f2329?mod=wsj_FV,Neutral
2025-08-13 12:10:00,Will Walmart (WMT) Beat Estimates Again in Its Next Earnings Report?,https://finviz.com/news/139572/will-walmart-wmt-beat-estimates-again-in-its-next-earnings-report,Positive
2025-08-13 12:02:00,Walmart broadens 10% staff discount to include most grocery products,https://finance.yahoo.com/news/walmart-broadens-10-staff-discount-160202004.html,Neutral
2025-08-13 11:48:00,AN Supps Expands Innovation With Iconic Chiquita® Brand Collab and a Nationwide Walmart U.S. Launch,https://finance.yahoo.com/news/supps-expands-innovation-iconic-chiquita-154800991.html,Neutral
2025-08-13 11:14:00,Amazon to Expand Same-Day Grocery Delivery,https://finance.yahoo.com/m/0af39bdf-91ba-3b03-a229-c7b45b70a13b/amazon-to-expand-same-day.html,Positive
2025-08-13 10:44:00,TJX Stock and Other Off-Price Retailers Are Hard-to-Beat Bargains,https://finance.yahoo.com/m/5f79c323-bd60-3394-ba91-9a535e8effe7/tjx-stock-and-other-off-price.html,Negative
2025-08-13 10:34:00,"Amazon Stock Gains On Grocery Expansion Plans. Instacart, Grocery Stocks Fall.",https://finance.yahoo.com/m/9e3add25-1303-39fc-b499-bea05eb50b06/amazon-stock-gains-on-grocery.html,Positive
2025-08-13 10:30:00,BC-Most Active Stocks,https://finance.yahoo.com/news/bc-most-active-stocks-143016574.html,Neutral
2025-08-13 10:17:00,"Amazon expands its perishable delivery service, putting pressure on traditional grocers",https://finance.yahoo.com/news/amazon-expands-perishable-delivery-putting-141707128.html,Negative
2025-08-13 10:16:00,CultureFly Named as Flagship Merchandise Partner for Breakout Roblox Title 'Dandy's World',https://finance.yahoo.com/news/culturefly-named-flagship-merchandise-partner-141600411.html,Neutral
2025-08-13 09:06:00,"Amazon adds perishable foods to same-day delivery to take on Instacart, Walmart",https://finance.yahoo.com/news/amazon-expands-same-day-grocery-130624080.html,Neutral
2025-08-13 08:57:00,Is it a Wise Move to Invest in Walmart Inc. (WMT)?,https://finviz.com/news/139084/is-it-a-wise-move-to-invest-in-walmart-inc-wmt,Neutral
2025-08-13 08:50:00,How to Boost Your Portfolio with Top Retail and Wholesale Stocks Set to Beat Earnings,https://finviz.com/news/139184/how-to-boost-your-portfolio-with-top-retail-and-wholesale-stocks-set-to-beat-earnings,Positive
2025-08-13 07:21:00,"This Legacy Stock Is Back, Poised for a Major Rebound",https://finviz.com/news/138959/this-legacy-stock-is-back-poised-for-a-major-rebound,Positive
2025-08-12 20:08:00,/C O R R E C T I O N -- Danone North America/,https://finance.yahoo.com/news/oikos-launches-first-kind-cultured-130000635.html,Neutral
2025-08-12 17:31:00,"Walmart To Pay $5.6 Million In Settlement For Overcharging Customers, Violating California Laws",https://finance.yahoo.com/news/walmart-pay-5-6-million-213106864.html,Negative
2025-08-12 17:02:00,Circle Internet Aces Its First Earnings Test. The Stock Rises.,https://finance.yahoo.com/m/e01453dd-7b31-3aac-b306-fce24a0ebd03/circle-internet-aces-its.html,Positive
2025-08-12 16:28:00,"Choosy Consumers Could Blunt Inflationary Effect of Tariffs, Barkin Says",https://finance.yahoo.com/m/423cd12a-ada7-3111-b47d-53e014735911/choosy-consumers-could-blunt.html,Negative
2025-08-12 13:43:00,Target Stock Could Use Two Things for a Turnaround,https://www.barrons.com/articles/target-stock-price-turnaround-2a821fc5?mod=bar_FV,Neutral
2025-08-12 09:59:00,1 Unpopular Stock That Deserves a Second Chance and 2 We Question,https://finviz.com/news/137112/1-unpopular-stock-that-deserves-a-second-chance-and-2-we-question,Negative
2025-08-12 09:00:00,PURE PROTEIN ANNOUNCES MAJOR LICENSING PARTNERSHIPS WITH FRUITY AND COCOA PEBBLES AND FRANK'S REDHOT® TO LAUNCH LINE OF NOSTALGIC FLAVORS AT WALMART,https://finance.yahoo.com/news/pure-protein-announces-major-licensing-130000440.html,Neutral
2025-08-12 07:00:00,"PL Developments Builds a Smarter, Healthier Supply Chain with Kinaxis",https://finance.yahoo.com/news/pl-developments-builds-smarter-healthier-110000825.html,Positive
2025-08-12 06:42:00,SpartanNash names new marketing exec for private brands,https://finance.yahoo.com/m/04aaf77d-a6df-32b3-9053-cd9e2da17f41/spartannash-names-new.html,Neutral
2025-08-12 04:56:00,"United States Automotive Service Market Trends and Company Analysis Report 2025-2033 Featuring Firestone, Jiffy Lube, Meineke, Midas, Monro, Safelite, Walmart, and Pep Boys",https://finance.yahoo.com/news/united-states-automotive-market-trends-085600774.html,Neutral
2025-08-12 04:47:00,Smithfield Foods raises annual profit forecast on strong meat demand,https://finance.yahoo.com/news/smithfield-foods-posts-quarterly-sales-084718150.html,Positive
2025-08-11 19:35:00,Walmart to pay $5.6M overcharging settlement in California,https://finance.yahoo.com/m/b19e4b3f-e7bd-30cb-b37b-ea6477695a29/walmart-to-pay-%245.6m.html,Neutral
2025-08-11 19:00:00,Walmart Stock: A Strong Contender or Just Another Retailer?,https://finviz.com/news/135808/walmart-stock-a-strong-contender-or-just-another-retailer,Positive
2025-08-11 16:35:00,Walmart to pay $5.6 million as part of settlement for overcharging customers,https://finance.yahoo.com/m/2823864e-a1b1-3fad-a9e0-7c14db7198b5/walmart-to-pay-%245.6-million.html,Neutral
2025-08-11 16:01:00,Plug Power Second Quarter 2025 Highlights,https://finance.yahoo.com/news/plug-power-second-quarter-2025-200100505.html,Positive
2025-08-11 14:24:00,"Affirm Stock Revisits This Place As 'Buy Now, Pay Later' Delights Shoppers",https://finance.yahoo.com/m/46099b18-4745-30d1-9c07-076213410340/affirm-stock-revisits-this.html,Neutral
2025-08-11 14:23:00,How Stagflation Could Derail a Market Fueled by 'Hopium' and Send Stocks Down 15%,https://www.barrons.com/articles/stocks-stagflation-rally-bannister-3704388b?mod=bar_FV,Negative
2025-08-11 12:49:00,Symbotic Stock Surges 134.5% YTD: Should You Buy Now or Wait?,https://finviz.com/news/135579/symbotic-stock-surges-1345-ytd-should-you-buy-now-or-wait,Positive
2025-08-11 11:12:00,Why Digital and Delivery Speed Could Be Walmart's Secret Weapon,https://finviz.com/news/135375/why-digital-and-delivery-speed-could-be-walmarts-secret-weapon,Neutral
2025-08-11 10:10:00,PepsiCo hit with US lawsuit over alleged price discrimination,https://finance.yahoo.com/m/f68cfc07-50e1-35d3-9745-cffcf7b85381/pepsico-hit-with-us-lawsuit.html,Negative
2025-08-11 10:00:00,Tariffs Cost U.S. Consumers Approximately $12.2B Each Month; Averaging $47 More Per Adult,https://finance.yahoo.com/news/tariffs-cost-u-consumers-approximately-140000659.html,Neutral
2025-08-11 09:11:00,"Innovative Pet Food Brand Jinx Launches Fresh, A New Line of Refrigerated Dog Food Exclusively at Walmart",https://finance.yahoo.com/news/innovative-pet-food-brand-jinx-131100159.html,Positive
2025-08-10 21:03:00,Target vs. Walmart Stock: Which Big-Box Company Is Worth Investing In?,https://finviz.com/news/134561/target-vs-walmart-stock-which-big-box-company-is-worth-investing-in,Neutral
2025-08-10 10:00:00,"Everyone's worried about the economy, but executives have been talking less about a recession",https://www.marketwatch.com/story/everyones-worried-about-the-economy-but-executives-have-been-talking-less-about-a-recession-70cfae57?mod=mw_FV,Negative
2025-08-10 09:33:00,"If you want to become a millionaire, here are the 3 magic numbers you need to focus on  ignore all the rest",https://finance.yahoo.com/news/want-become-millionaire-3-magic-133300653.html,Neutral
2025-08-10 09:16:00,"My Parents Hid All Their Wealth And Told Us They Were Poor, Says A Millennial, Asks How Others Cope With Their Wealthier Parents",https://finance.yahoo.com/news/parents-hid-wealth-told-us-131609694.html,Negative
2025-08-10 06:17:00,"This US billionaire doesnt own a single stock or bond, but he uses this asset to control his future  how you can too",https://finance.yahoo.com/news/us-billionaire-doesn-t-own-101700553.html,Neutral
2025-08-10 04:00:00,Asda to complete botched IT transition six months late,https://finance.yahoo.com/m/4dfb2d70-f9f4-3c5f-a5d7-037e487a5da2/asda-to-complete-botched-it.html,Neutral
2025-08-09 19:21:00,"'They'll Jack Up The Price And Blame It On Tariffs,' Mark Cuban Warned 4 Months Ago. The Price Hikes Are HereHe Was Right",https://finance.yahoo.com/news/theyll-jack-price-blame-tariffs-232107545.html,Neutral
2025-08-09 08:33:00,"Kiyosaki warns those who own 401(k)s, IRAs with stocks  US could be on brink of Great Depression. Prepare now",https://finance.yahoo.com/news/kiyosaki-warns-those-own-401-123300954.html,Neutral
2025-08-09 08:00:00,"Google Breaks Out, Leads Five Stocks Near Buy Points",https://finance.yahoo.com/m/08e6e813-ab76-3c4a-94e6-51d9906a3849/google-breaks-out%2C-leads-five.html,Neutral
2025-08-09 05:30:00,How is AI impacting retail employment?,https://finance.yahoo.com/news/ai-impacting-retail-employment-093007543.html,Neutral
2025-08-08 17:48:00,Trumps tariffs are bringing in tens of billions of dollars a month. Whats the government doing with all that money?,https://finance.yahoo.com/m/b8e3c2d6-a5c6-3f1f-bfe2-76a4d46a3280/trump%E2%80%99s-tariffs-are-bringing.html,Neutral
2025-08-08 15:34:00,"TJX and Walmart are who will benefit from back-to-school, says Telsey Advisory's Dana Telsey",https://www.youtube.com/watch?v=mD1ipl9cg_Q,Neutral
