datetime,headline,url,sentiment
Aug-13-25 Today 09:17AM,Data Centers in Demand-This REIT Owns a Whole Portfolio,https://finviz.com/news/139125/data-centers-in-demand-this-reit-owns-a-whole-portfolio,Neutral
2025-08-13 09:06:00,TSMC implications from upcoming U.S. Section 232 semiconductor tariffs,https://finance.yahoo.com/news/tsmc-implications-upcoming-u-section-130650401.html,Neutral
2025-08-13 07:38:00,Prediction: This Artificial Intelligence (AI) Stock Will Outperform Nvidia Through 2030,https://finviz.com/news/138975/prediction-this-artificial-intelligence-ai-stock-will-outperform-nvidia-through-2030,Positive
2025-08-13 05:00:00,3 Artificial Intelligence (AI) Stocks That Are Quietly Beating the Market,https://finviz.com/news/138135/3-artificial-intelligence-ai-stocks-that-are-quietly-beating-the-market,Positive
2025-08-13 04:35:00,Big Tech Is on Track to Spend Over $1 Trillion on AI Infrastructure by 2028. These 3 Semiconductor Stocks Could Be the Biggest Winners (Hint: Not Nvidia),https://finviz.com/news/138091/big-tech-is-on-track-to-spend-over-1-trillion-on-ai-infrastructure-by-2028-these-3-semiconductor-stocks-could-be-the-biggest-winners-hint-not-nvidia,Positive
2025-08-13 03:00:00,Inside TSMC's 2nm leak involving TEL: How a job application became an international incident,https://www.digitimes.com/news/a20250813VL204/tsmc-tel-2nm-taiwan-technology.html,Negative
2025-08-12 19:07:00,TSMC adds US$10B to US subsidiary in strategic forex hedge,https://www.digitimes.com/news/a20250812PD241/tsmc-taiwan-subsidiary-capacity-budget.html,Neutral
2025-08-12 17:02:00,Intel's White House Reset: From Political Storm to a Clearer Sky,https://finviz.com/news/137506/intels-white-house-reset-from-political-storm-to-a-clearer-sky,Neutral
2025-08-12 09:00:00,Taiwan Semiconductor Manufacturing Company Ltd. (TSM) is Attracting Investor Attention: Here is What You Should Know,https://finviz.com/news/136766/taiwan-semiconductor-manufacturing-company-ltd-tsm-is-attracting-investor-attention-here-is-what-you-should-know,Neutral
2025-08-12 07:17:00,Intel Stock Gets a Boost from Trump Meeting. It Needs More for a Real Turnaround.,https://www.barrons.com/articles/intel-stock-price-trump-meeting-c6491458?mod=bar_FV,Positive
